Study	Study_accession	Sample_type	Sample_group	Secondary_sample_accession	Run_accession	Sample_alias	Host	Common_name	Species	Subspeices	Kind	Habitat	Diet	Country	Other_sample_codes	Age_BP	avg_gc	avg_rl	No_reads_no_human
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2245491		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2245678		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2249173		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2249720		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2250264		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2250513		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2250571		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2250622		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2250660		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2251378		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2251592		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2251597		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476115	SRR2251598		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.932401426179	448471
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2231358		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2231364		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2231367		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2231723		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2231727		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2231778		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2232121		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2236422		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2236708		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2237330		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2237559		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2237638		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2243487		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2244003		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2244012		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2244206		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2244850		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2245524		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2246668		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2247070		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2247105		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476116	SRR2247178		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	116.28476653229	374570
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2227347		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2227386		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2227619		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2227771		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2228182		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2228212		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2228218		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2228730		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2244677		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2244775		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2244805		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2246194		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2246344		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2246394		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2246398		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2248515		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2248568		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2249371		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2250241		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2250416		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2250541		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476122	SRR2250904		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.585943576328	141430
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2226491		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2226750		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2226769		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2227345		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2227355		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2227398		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2244337		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2247960		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2248258		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2249408		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2249554		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250119		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250253		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250263		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250304		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250348		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250370		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250448		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250484		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250534		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2250568		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476123	SRR2251029		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	113.399066315301	101319
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2188669		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2188673		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2188677		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2223566		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2223598		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2223670		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2223962		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2227592		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2227625		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2227635		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2227757		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2227948		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2227954		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2228150		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2228587		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2228765		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2243713		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2243978		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2244356		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2244582		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2246357		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476124	SRR2248236		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	114.473275443611	111246
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2189693		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2189890		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2189937		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226223		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226225		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226226		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226252		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226253		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226386		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226393		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226396		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226402		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226404		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2226456		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2244567		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2244764		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2249234		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2249318		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2250318		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2250570		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2250651		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476127	SRR2250653		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.698875071943	286685
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2194591		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2194962		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2223886		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2226904		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2228228		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2228266		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2228285		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2228583		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2228763		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2228789		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2244665		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2246070		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2246464		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2246995		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2247328		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2247513		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2248308		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2249334		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2249423		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2250283		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2250536		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476137	SRR2250604		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	44	113.297558852091	179178
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2192744		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2193928		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2194592		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2194876		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2227544		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2227640		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2227743		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2227829		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2227925		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2227934		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2227968		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2227974		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228160		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228429		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228498		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228539		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228584		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228591		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228759		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228807		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228814		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476138	SRR2228820		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	42	111.685823452504	88724
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2243488		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2243787		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2244008		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2244538		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2244594		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2244738		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2245545		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2246322		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2248067		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2248181		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
Brito2016	PRJNA217052	saliva	industrial	SRS476140	SRR2248228		Human	NA	NA	NA	NA	NA	NA	Fiji	NA	7	43	113.906020427286	213440
